Experiment;Season;Plot;Site;Region;Landuse;Block;Blockcode;Samplecode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Final weight tea only (from ash protocol);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;S;K
Main;Wet;176;Handajega;Wet;Wild;2;Wet_W2;Wet_W2_T8;Open;Green;G454;2.092;1.842;5.51;1.741;0.639;0.488;0.465;10.539;0.416;28.01.2017;20.03.2017;51;1.354;1.324;181.3834426;23.96;4.92;71.12;sandy clay loam;10.31;6.8;6.9;O;0;11.4;34.15;-2.278290968;34.02457497;NO;NO;NO;0.106946546;
Main;Wet;177;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T1;Open;Green;G362;2.066;1.816;5.51;1.716;0.613;0.462;0.427;9.14;0.388;28.01.2017;21.03.2017;52;1.354;1.328;188.2404315;25.96;8.92;65.12;sandy clay loam;1.61;17.8;25.8;O;0;19.2;32.1;-2.277740026;34.02764099;NO;NO;NO;0.095655195;
Main;Wet;178;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T2;Open;Green;G781;2.092;1.842;5.51;1.741;0.626;0.475;0.436;7.084;0.405;28.01.2017;21.03.2017;52;1.367;1.335;188.2404315;25.96;8.92;65.12;sandy clay loam;2.61;15.4;18.8;O;1;17.15;32.95;-2.277788976;34.02766496;YES;YES;NO;0.071423438;
Main;Wet;179;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T3;Open;Green;G451;2.114;1.864;5.51;1.761;0.603;0.453;0.433;8.947;0.394;28.01.2017;21.03.2017;52;1.412;1.367;188.2404315;25.96;8.92;65.12;sandy clay loam;3.61;11.8;15.4;O;1;14.8;32.15;-2.277857959;34.02768298;NO;NO;YES;0.099104366;
Main;Wet;180;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T4;Open;Green;G360;2.01;1.76;5.51;1.663;0.622;0.472;0.43;9.153;0.391;28.01.2017;21.03.2017;52;1.289;1.272;188.2404315;25.96;8.92;65.12;sandy clay loam;4.61;8.3;35;O;0;12.85;32.45;-2.278019981;34.02770502;NO;NO;NO;0.105881232;
Main;Wet;181;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T5;Open;Green;G458;1.977;1.727;5.51;1.632;0.575;0.424;0.404;9.136;0.367;28.01.2017;21.03.2017;52;1.303;1.265;188.2404315;25.96;8.92;65.12;sandy clay loam;5.61;11.4;15.8;O;1;13.75;32.65;-2.277732985;34.02742297;NO;NO;NO;0.089093122;
Main;Wet;182;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T6;Open;Green;G403;2.06;1.81;5.51;1.71;0.694;0.544;0.503;8.885;0.459;28.01.2017;21.03.2017;52;1.266;1.252;188.2404315;25.96;8.92;65.12;sandy clay loam;6.61;8.8;15.8;O;1;11.55;33.3;-2.277700966;34.02739397;NO;YES;YES;0.104423747;
Main;Wet;183;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T7;Open;Green;G585;2.167;1.917;5.51;1.811;0.718;0.567;0.512;10.155;0.46;28.01.2017;21.03.2017;52;1.35;1.352;188.2404315;25.96;8.92;65.12;sandy clay loam;7.61;11.4;35.8;G;1;13.4;33.5;-2.277779002;34.02806603;YES;NO;NO;0.11302143;
Main;Wet;184;Handajega;Wet;Wild;3;Wet_W3;Wet_W3_T8;Open;Green;G669;1.936;1.686;5.51;1.593;0.71;0.559;0.552;8.717;0.504;28.01.2017;21.03.2017;52;1.127;1.089;188.2404315;25.96;8.92;65.12;sandy clay loam;8.61;3.7;16.4;O;0;13.3;29.95;-2.277516983;34.02776697;NO;NO;YES;0.077007042;
Main;Wet;185;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T1;Open;Green;G423;2.065;1.815;5.51;1.715;0.623;0.473;0.44;9.479;0.398;28.01.2017;21.03.2017;52;1.343;1.317;188.2404315;25.96;8.92;65.12;sandy clay loam;1.7;9.8;29.4;O;0;17.85;35.4;-2.27873303;34.03213603;NO;NO;NO;0.138539456;
Main;Wet;186;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T2;Open;Green;G544;2.083;1.833;5.51;1.732;0.69;0.539;0.489;9.54;0.442;28.01.2017;21.03.2017;52;1.294;1.29;188.2404315;25.96;8.92;65.12;sandy clay loam;2.7;11.4;45.4;O;0;16.9;33.9;-2.278763037;34.03197401;NO;NO;YES;0.152497271;
Main;Wet;187;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T3;Open;Green;G620;2.002;1.752;5.51;1.656;0.6;0.449;0.409;8.677;0.374;28.01.2017;21.03.2017;52;1.303;1.282;188.2404315;25.96;8.92;65.12;sandy clay loam;3.7;0.6;39.4;O;1;14.2;33;-2.278589029;34.031842;NO;NO;NO;0.09788025;
Main;Wet;188;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T4;Open;Green;G420;2.039;1.789;5.51;1.691;0.3;0.149;0.189;12.313;0.166;28.01.2017;21.03.2017;52;1.64;1.525;188.2404315;25.96;8.92;65.12;sandy clay loam;4.7;2.3;14.4;O;0;10.45;34.15;-2.278422983;34.03226101;NO;YES;NO;0.115376338;
Main;Wet;189;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T5;Open;Green;G367;2.099;1.849;5.51;1.747;0.808;0.658;0.601;9.384;0.544;28.01.2017;21.03.2017;52;1.191;1.203;188.2404315;25.96;8.92;65.12;sandy clay loam;5.7;0.6;7;O;1;13.6;30.6;-2.278758008;34.03246301;YES;NO;YES;0.139569221;
Main;Wet;190;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T6;Open;Green;G526;2.076;1.826;5.51;1.725;0.62;0.469;0.439;9.78;0.396;28.01.2017;21.03.2017;52;1.357;1.329;188.2404315;25.96;8.92;65.12;sandy clay loam;6.7;9.5;17.4;O;0;13.55;34.05;-2.278755996;34.03226897;NO;NO;NO;;
Main;Wet;191;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T7;Open;Green;G522;1.821;1.571;5.51;1.485;0.628;0.477;0.43;9.236;0.39;28.01.2017;21.03.2017;52;1.094;1.094;188.2404315;25.96;8.92;65.12;sandy clay loam;7.7;12.4;29.8;O;0;12.35;35;-2.278704029;34.03218297;NO;NO;NO;0.106564155;
Main;Wet;192;Handajega;Wet;Wild;4;Wet_W4;Wet_W4_T8;Open;Green;G591;2.092;1.842;5.51;1.741;0.661;0.51;0.453;10.323;0.406;28.01.2017;21.03.2017;52;1.332;1.334;188.2404315;25.96;8.92;65.12;sandy clay loam;8.7;3.6;37.8;O;0;9.25;33.3;-2.278977027;34.03205104;NO;NO;NO;0.160639436;
CG;Wet;193;Makao;Dry;Agriculture;4;Dry_Ag1;Dry_Ag1_CG4;Open;Green;G863;2.023;1.773;5.51;1.675;0.649;0.498;0.461;8.224;0.423;03.02.2017;19.03.2017;44;1.275;1.252;175.0546857;12.57;0.97;86.47;loamy sand;1.02;15.2;12.2;O;1;22.4;28.95;-2.439694991;34.83857403;NO;NO;YES;0.152680348;
CG;Wet;194;Makao;Dry;Agriculture;3;Dry_Ag2;Dry_Ag2_CG3;Open;Green;G615;1.963;1.713;5.51;1.619;0.641;0.49;0.429;11.188;0.381;03.02.2017;19.03.2017;44;1.223;1.238;175.0546857;21.13;3.09;75.78;sandy clay loam;0.46;7.9;7.9;O;1;19.6;29.3;-2.439599019;34.83841896;NO;NO;YES;0.165556324;
CG;Wet;195;Makao;Dry;Agriculture;2;Dry_Ag3;Dry_Ag3_CG2;Open;Green;G821;1.999;1.749;5.51;1.653;0.764;0.614;0.545;15.097;0.463;03.02.2017;20.03.2017;45;1.136;1.19;175.3771051;54.08;21.26;24.65;clay;1.84;5.13;5.13;O;1;29.7;24.35;-2.439645035;34.83836599;NO;NO;YES;0.112539118;
CG;Wet;196;Makao;Dry;Agriculture;1;Dry_Ag4;Dry_Ag4_CG1;Open;Green;G754;2.061;1.811;5.51;1.711;0.645;0.495;0.487;10.498;0.436;03.02.2017;20.03.2017;45;1.317;1.276;175.3771051;51.96;18.92;29.12;clay;1.85;13.8;17.4;O;1;23.75;25.25;-2.439403972;34.83840496;NO;NO;YES;0.064433485;
CG;Wet;197;Makao;Dry;Pasture;2;Dry_P1;Dry_P1_CG2;Open;Green;G715;2.018;1.768;5.51;1.671;0.691;0.54;0.49;12.327;0.43;03.02.2017;20.03.2017;45;1.228;1.241;175.3771051;23.96;0.92;75.12;sandy clay loam;1.25;5.13;5.13;O;1;22.85;24.4;-2.439645035;34.83836599;NO;NO;YES;0.135177076;
CG;Wet;198;Makao;Dry;Pasture;3;Dry_P2;Dry_P2_CG3;Open;Green;G785;2.008;1.758;5.51;1.661;0.647;0.496;0.46;9.372;0.417;03.02.2017;19.03.2017;44;1.262;1.244;175.0546857;19.96;4.92;75.12;sandy loam;1.64;7.9;7.9;O;1;20.9;27.45;-2.439599019;34.83841896;NO;NO;YES;0.086814353;
CG;Wet;199;Makao;Dry;Pasture;1;Dry_P3;Dry_P3_CG1;Open;Green;G877;2.065;1.815;5.51;1.715;0.679;0.528;0.462;11.636;0.408;03.02.2017;20.03.2017;45;1.287;1.307;175.3771051;21.96;8.92;69.12;sandy clay loam;1.75;13.8;17.4;O;1;18.15;24.55;-2.439403972;34.83840496;NO;NO;YES;0.101229005;
CG;Wet;200;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_CG4;Open;Green;G816;2.014;1.764;5.51;1.667;0.671;0.521;0.499;11.089;0.443;03.02.2017;19.03.2017;44;1.244;1.224;175.0546857;25.96;6.92;67.12;sandy clay loam;1.76;15.2;12.2;O;1;22.8;27.9;-2.439694991;34.83857403;NO;NO;YES;0.08392417;
CG;Wet;201;Maswa;Dry;Wild;4;Dry_W3;Dry_W3_CG4;Open;Green;G811;1.993;1.743;5.51;1.647;0.566;0.416;0.413;11.712;0.365;03.02.2017;19.03.2017;44;1.328;1.282;175.0546857;38.69;26.81;34.5;clay loam;2.55;15.2;12.2;O;1;22;28;-2.439694991;34.83857403;NO;NO;YES;0.096543334;
CG;Wet;202;Maswa;Dry;Wild;1;Dry_W2;Dry_W2_CG1;Open;Green;G773;1.718;1.468;5.51;1.387;0.84;0.689;0.612;12.2;0.538;03.02.2017;20.03.2017;45;0.779;0.85;175.3771051;45.27;23.6;31.12;clay;2.05;13.8;17.4;O;1;20.65;24.1;-2.439403972;34.83840496;NO;NO;YES;0.11443571;
CG;Wet;203;Maswa;Dry;Wild;2;Dry_W1;Dry_W1_CG2;Open;Green;G645;2.238;1.988;5.51;1.879;0.809;0.659;0.604;11.067;0.538;03.02.2017;20.03.2017;45;1.33;1.341;175.3771051;47.96;22.92;29.12;clay;2.88;5.13;5.13;O;1;27;28.4;-2.439645035;34.83836599;NO;NO;YES;0.134179894;
CG;Wet;204;Maswa;Dry;Wild;3;Dry_W4;Dry_W4_CG3;Open;Green;G814;2.148;1.898;5.51;1.794;0.683;0.532;0.49;11.5;0.434;03.02.2017;19.03.2017;44;1.366;1.36;175.0546857;28.15;25.09;46.77;sandy clay loam;2.17;7.9;7.9;O;1;21.6;30.95;-2.439599019;34.83841896;NO;NO;YES;0.162612596;
CG;Wet;205;Mwantimba;Wet;Agriculture;2;Wet_Ag1;Wet_Ag1_CG2;Open;Green;G621;1.925;1.675;5.51;1.583;0.741;0.59;0.525;22.042;0.409;03.02.2017;20.03.2017;45;1.085;1.174;175.3771051;45.96;14.92;39.12;clay;2.04;5.13;5.13;O;1;24.45;26.3;-2.439645035;34.83836599;NO;YES;YES;0.192648973;
CG;Wet;206;Mwantimba;Wet;Agriculture;1;Wet_Ag2;Wet_Ag2_CG1;Open;Green;G677;2.127;1.877;5.51;1.774;0.857;0.706;0.611;17.335;0.505;03.02.2017;20.03.2017;45;1.171;1.269;175.3771051;34.34;19.23;46.43;sandy clay loam;1.75;13.8;17.4;O;1;19.05;24.15;-2.439403972;34.83840496;NO;NO;YES;0.117308334;
CG;Wet;207;Mwantimba;Wet;Agriculture;4;Wet_Ag3;Wet_Ag3_CG4;Open;Green;G574;1.984;1.734;5.51;1.639;0.777;0.626;0.541;23.6;0.413;03.02.2017;19.03.2017;44;1.108;1.225;175.0546857;27.96;4.92;67.12;sandy clay loam;0.89;15.2;12.2;O;1;19.8;29.05;-2.439694991;34.83857403;NO;NO;YES;0.103152238;
CG;Wet;208;Mwantimba;Wet;Agriculture;3;Wet_Ag4;Wet_Ag4_CG3;Open;Green;G710;2.027;1.777;5.51;1.679;0.91;0.759;0.631;18.435;0.515;03.02.2017;19.03.2017;44;1.018;1.165;175.0546857;17.96;4.92;77.12;sandy loam;2.02;7.9;7.9;O;1;22.2;27.45;-2.439599019;34.83841896;NO;NO;YES;0.128757782;
CG;Wet;209;Mwantimba;Wet;Pasture;2;Wet_P1;Wet_P1_CG2;Open;Green;G604;2.039;1.789;5.51;1.691;0.748;0.597;0.551;16.352;0.46;03.02.2017;20.03.2017;45;1.192;1.23;175.3771051;31.21;11.38;57.41;sandy clay loam;1.73;5.13;5.13;O;1;24.5;24.4;-2.439645035;34.83836599;NO;NO;YES;0.163376609;
CG;Wet;210;Mwantimba;Wet;Pasture;4;Wet_P2;Wet_P2_CG4;Open;Green;G871;2.068;1.818;5.51;1.718;0.831;0.681;0.604;17.063;0.501;03.02.2017;19.03.2017;44;1.138;1.217;175.0546857;33.96;8.92;57.12;sandy clay loam;2.07;15.2;12.2;O;1;22.4;28.4;-2.439694991;34.83857403;NO;NO;YES;0.130996012;
CG;Wet;211;Mwantimba;Wet;Pasture;1;Wet_P3;Wet_P3_CG1;Open;Green;G822;2.02;1.77;5.51;1.673;0.857;0.706;0.623;17.247;0.516;03.02.2017;20.03.2017;45;1.064;1.157;175.3771051;39.96;12.92;47.12;sandy clay;1.65;13.8;17.4;O;1;16.85;23.95;-2.439403972;34.83840496;NO;NO;YES;0.119489235;
CG;Wet;215;Mwantimba;Wet;Pasture;3;Wet_P4;Wet_P4_CG3;Open;Green;G786;2.097;1.847;5.51;1.745;0.864;0.714;0.648;12.519;0.567;03.02.2017;19.03.2017;44;1.133;1.179;175.3771051;27.96;4.92;67.12;sandy clay loam;1.04;7.9;7.9;O;1;22.45;27.45;-2.439599019;34.83841896;NO;NO;NO;0.199614852;
CG;Wet;212;Handajega;Wet;Wild;4;Wet_W1;Wet_W1_CG4;Open;Green;G572;1.972;1.722;5.51;1.627;0.714;0.563;0.491;10.253;0.44;03.02.2017;19.03.2017;44;1.159;1.187;175.0546857;21.96;4.92;73.12;sandy clay loam;1.24;15.2;12.2;O;1;19.75;28.15;-2.439694991;34.83857403;NO;NO;YES;0.136973401;
CG;Wet;213;Handajega;Wet;Wild;3;Wet_W2;Wet_W2_CG3;Open;Green;G761;2.011;1.761;5.51;1.664;0.713;0.562;0.522;10.989;0.464;03.02.2017;19.03.2017;44;1.199;1.2;175.0546857;23.96;4.92;71.12;sandy clay loam;3.31;7.9;7.9;O;1;19.45;29.2;-2.439694991;34.83857403;NO;NO;YES;0.125628485;
CG;Wet;214;Handajega;Wet;Wild;1;Wet_W3;Wet_W3_CG1;Open;Green;G858;2.104;1.854;5.51;1.752;0.697;0.547;0.504;7.136;0.468;03.02.2017;20.03.2017;45;1.308;1.284;175.0546857;25.96;8.92;65.12;sandy clay loam;1.61;13.8;17.4;O;1;20.3;26.25;-2.439403972;34.83840496;NO;NO;YES;0.209969212;
CG;Wet;216;Handajega;Wet;Wild;2;Wet_W4;Wet_W4_CG2;Open;Green;G755;2.019;1.769;5.51;1.672;0.887;0.736;0.668;8.301;0.613;03.02.2017;20.03.2017;45;1.033;1.059;175.3771051;25.96;8.92;65.12;sandy clay loam;1.7;5.13;5.13;O;1;20.65;25.05;-2.439645035;34.83836599;YES;YES;YES;0.021715224;
CG;Wet;217;Seronera;Intermediate;Seronera;1;Local1;Local1_CG1;Open;Green;G795;1.953;1.703;5.51;1.609;0.781;0.63;0.571;8.998;0.52;03.02.2017;20.03.2017;45;1.073;1.089;175.3771051;29.08;7.2;63.73;sandy clay loam;1.1;13.8;17.4;O;1;20.05;25.5;-2.439403972;34.83840496;NO;NO;YES;0.231786804;
CG;Wet;218;Seronera;Intermediate;Seronera;2;Local2;Local2_CG2;Open;Green;G251;2.054;1.804;5.51;1.705;0.757;0.606;0.562;12.854;0.489;03.02.2017;20.03.2017;45;1.198;1.215;175.3771051;21.07;7.31;71.62;sandy clay loam;1.45;5.13;5.13;O;1;22.1;24.5;-2.439645035;34.83836599;NO;NO;YES;0.156028626;
CG;Wet;219;Seronera;Intermediate;Seronera;3;Local3;Local3_CG3;Open;Green;G727;2.027;1.777;5.51;1.679;0.707;0.556;0.5;11.604;0.442;03.02.2017;19.03.2017;44;1.221;1.237;175.0546857;21.96;4.92;73.12;sandy clay loam;1.4;7.9;7.9;O;1;21.75;27.55;-2.439599019;34.83841896;NO;YES;YES;0.142842135;
CG;Wet;220;Seronera;Intermediate;Seronera;4;Local4;Local4_CG4;Open;Green;G782;1.951;1.701;5.51;1.607;0.617;0.466;0.463;11.046;0.412;03.02.2017;19.03.2017;44;1.235;1.196;175.0546857;15.96;6.92;77.12;sandy loam;0.61;15.2;12.2;O;1;20.85;27.95;-2.439694991;34.83857403;NO;NO;YES;0.12835432;
Main;Wet;1;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T1;Open;Rooibos;R17;2.169;1.919;5.51;1.813;1.021;0.87;0.84;17.919;0.689;31.01.2017;24.03.2017;52;1.049;1.124;194.4383925;12.57;0.97;86.47;loamy sand;1.02;26.4;41;M;1;14.75;24.7;-3.397861;34.837608;NO;YES;NO;;
Main;Wet;2;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T2;Open;Rooibos;R121;2.165;1.915;5.51;1.81;1.307;1.157;1.084;5.622;1.023;31.01.2017;24.03.2017;52;0.758;0.786;194.4383925;12.57;0.97;86.47;loamy sand;2.02;22.4;39.8;M;1;13.1;24.9;-3.397879042;34.83753601;NO;NO;NO;;0.038259352
Main;Wet;3;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T3;Open;Rooibos;R158;2.296;2.046;5.51;1.933;;;;;;31.01.2017;25.03.2017;53;;;;12.57;0.97;86.47;loamy sand;3.02;;;;;14.65;24.7;-3.397874;34.837579;NO;NO;NO;;
Main;Wet;4;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T4;Open;Rooibos;R115;2.312;2.062;5.51;1.948;1.408;1.257;1.171;5.392;1.108;31.01.2017;24.03.2017;52;0.805;0.841;194.4383925;12.57;0.97;86.47;loamy sand;4.02;;;;;17.4;25.55;-3.39777804;34.83751204;NO;NO;YES;;
Main;Wet;5;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T5;Open;Rooibos;R502;2.184;1.934;5.51;1.828;1.382;1.232;1.161;4.621;1.107;31.01.2017;24.03.2017;52;0.703;0.72;194.4383925;12.57;0.97;86.47;loamy sand;5.02;28.4;36.4;M;1;12.1;25.1;-3.397802012;34.83751204;NO;NO;NO;;0.021886716
Main;Wet;6;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T6;Open;Rooibos;R177;2.153;1.903;5.51;1.798;1.427;1.277;1.197;14.464;1.023;31.01.2017;24.03.2017;52;0.627;0.775;194.4383925;12.57;0.97;86.47;loamy sand;6.02;32.4;31;M;1;13.45;25.1;-3.39773898;34.83750198;NO;NO;YES;;0.038705145
Main;Wet;7;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T7;Open;Rooibos;R531;2.101;1.851;5.51;1.749;1.443;1.292;1.206;3.163;1.168;31.01.2017;24.03.2017;52;0.559;0.581;194.4383925;12.57;0.97;86.47;loamy sand;7.02;36;43.4;M;1;9.85;26.2;-3.397763036;34.83760097;NO;NO;NO;;0.020077489
Main;Wet;8;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T8;Open;Rooibos;R406;2.174;1.924;5.51;1.818;1.428;1.277;1.209;2.529;1.178;31.01.2017;24.03.2017;52;0.647;0.64;194.4383925;12.57;0.97;86.47;loamy sand;8.02;36;38.4;M;;10.6;25.5;-3.397732023;34.83756199;NO;NO;YES;;0.022936858
Main;Wet;9;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T1;Open;Rooibos;R169;2.201;1.951;5.51;1.844;2.834;2.683;2.444;95.287;0.115;31.01.2017;24.03.2017;52;-0.732;1.728;194.4383925;21.13;3.09;75.78;sandy clay loam;0.46;10.8;28.4;M;0;14.5;24.4;-3.397829002;34.83701197;YES;YES;NO;;
Main;Wet;10;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T2;Open;Rooibos;R91;2.133;1.883;5.51;1.779;1.363;1.212;1.145;4.356;1.096;31.01.2017;24.03.2017;52;0.671;0.684;194.4383925;21.13;3.09;75.78;sandy clay loam;1.46;16.8;30;M;0;14.65;24.3;-3.397811987;34.83696898;NO;NO;NO;;0.034679148
Main;Wet;11;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T3;Open;Rooibos;R446;2.268;2.018;5.51;1.907;1.422;1.272;1.193;5.178;1.131;31.01.2017;24.03.2017;52;0.746;0.776;194.4383925;21.13;3.09;75.78;sandy clay loam;2.46;11.4;24.4;M;0;21.1;24.05;-3.39779296;34.837103;NO;NO;NO;;0.034068552
Main;Wet;12;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T4;Open;Rooibos;R409;2.2;1.95;5.51;1.843;;;;;;31.01.2017;24.03.2017;52;;;;21.13;3.09;75.78;sandy clay loam;3.46;;;;;25.8;21.7;-3.397905026;34.83712303;NO;NO;NO;;
Main;Wet;13;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T5;Open;Rooibos;R450;2.225;1.975;5.51;1.866;0.919;0.769;0.718;41.215;0.422;31.01.2017;24.03.2017;52;1.207;1.444;194.4383925;21.13;3.09;75.78;sandy clay loam;4.46;11.4;31;M;0;20.8;23.4;-3.39790402;34.83702798;NO;YES;YES;;
Main;Wet;14;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T6;Open;Rooibos;R382;2.221;1.971;5.51;1.862;1.794;1.643;1.435;87.89;0.174;31.01.2017;24.03.2017;52;0.328;1.689;194.4383925;21.13;3.09;75.78;sandy clay loam;5.46;28.4;42.4;M;0;15.7;24.1;-3.397854986;34.83687401;NO;YES;YES;;
Main;Wet;15;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T7;Open;Rooibos;R415;2.216;1.966;5.51;1.858;2.96;2.809;2.443;78.642;0.522;31.01.2017;24.03.2017;52;-0.843;1.336;194.4383925;21.13;3.09;75.78;sandy clay loam;6.46;15.8;30.4;M;0;23.9;23.95;-3.397806035;34.83702396;YES;YES;YES;;
Main;Wet;16;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T8;Open;Rooibos;R519;2.21;1.96;5.51;1.852;1.428;1.278;1.205;5.871;1.134;31.01.2017;24.03.2017;52;0.683;0.718;194.4383925;21.13;3.09;75.78;sandy clay loam;7.46;8;12.4;M;0;17.5;24.05;-3.397766976;34.83718104;NO;YES;YES;;0.029104439
Main;Wet;17;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T1;Open;Rooibos;R542;2.201;1.951;5.51;1.844;1.623;1.472;1.393;7.361;1.29;01.02.2017;24.03.2017;51;0.479;0.553;185.6300658;54.08;21.26;24.65;clay;1.84;;;;;35.9;21.35;-3.385409033;34.81890103;NO;NO;YES;;0.01807632
Main;Wet;18;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T2;Open;Rooibos;R128;2.237;1.987;5.51;1.878;1.79;1.639;1.504;6.472;1.406;01.02.2017;24.03.2017;51;0.348;0.471;185.6300658;54.08;21.26;24.65;clay;2.84;;;;;36.95;21.35;-3.385375002;34.81894;NO;NO;NO;;0.01238148
Main;Wet;19;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T3;Open;Rooibos;R82;2.249;1.999;5.51;1.889;1.514;1.363;1.253;11.013;1.115;01.02.2017;24.03.2017;51;0.636;0.774;185.6300658;54.08;21.26;24.65;clay;3.84;;;;;39.3;21.1;-3.385358993;34.81899197;NO;NO;NO;;0.040952986
Main;Wet;20;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T4;Open;Rooibos;R50;2.249;1.999;5.51;1.889;1.51;1.359;1.255;8.413;1.149;01.02.2017;24.03.2017;51;0.64;0.74;185.6300658;54.08;21.26;24.65;clay;4.84;;;;;40.05;21.35;-3.385396963;34.81897797;NO;NO;NO;;0.031079041
Main;Wet;21;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T5;Open;Rooibos;R529;2.157;1.907;5.51;1.802;1.439;1.288;1.207;6.993;1.123;01.02.2017;24.03.2017;51;0.619;0.679;185.6300658;54.08;21.26;24.65;clay;5.84;;;;;34.15;20.6;-3.385401992;34.81894604;NO;NO;YES;;0.032002884
Main;Wet;22;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T6;Open;Rooibos;R363;2.166;1.916;5.51;1.811;1.516;1.366;1.295;3.508;1.25;01.02.2017;24.03.2017;51;0.55;0.561;185.6300658;54.08;21.26;24.65;clay;6.84;;;;;34.55;21.5;-3.385447003;34.81894696;NO;NO;NO;;0.021525632
Main;Wet;23;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T7;Open;Rooibos;R190;2.224;1.974;5.51;1.865;1.502;1.351;1.26;3.039;1.221;01.02.2017;24.03.2017;51;0.623;0.644;185.6300658;54.08;21.26;24.65;clay;7.84;;;;;34.5;20.65;-3.385420013;34.81885602;NO;NO;NO;;0.026653146
Main;Wet;24;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T8;Open;Rooibos;R144;2.143;1.893;5.51;1.789;1.608;1.457;1.377;4.966;1.308;01.02.2017;24.03.2017;51;0.436;0.48;185.6300658;54.08;21.26;24.65;clay;8.84;;;;;36.95;21.1;-3.385382965;34.81887798;NO;NO;YES;;0.016573529
Main;Wet;25;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T1;Open;Rooibos;R279;2.161;1.911;5.51;1.806;1.619;1.469;1.469;2.704;1.429;01.02.2017;24.03.2017;51;0.443;0.377;185.6300658;51.96;18.92;29.12;clay;1.85;;;;;36.85;21.35;-3.384912992;34.81889902;NO;NO;NO;;0.013187936
Main;Wet;26;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T2;Open;Rooibos;R148;2.149;1.899;5.51;1.794;1.574;1.424;1.354;3.347;1.308;01.02.2017;24.03.2017;51;0.476;0.486;185.6300658;51.96;18.92;29.12;clay;2.85;;;;;31.3;20.7;-3.384969;34.818908;NO;NO;NO;;0.017705324
Main;Wet;27;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T3;Open;Rooibos;R112;2.261;2.011;5.51;1.9;1.358;1.208;1.127;6.111;1.058;01.02.2017;24.03.2017;51;0.803;0.842;185.6300658;51.96;18.92;29.12;clay;3.85;;;;;28.9;21.4;-3.384935036;34.81894302;NO;NO;NO;;0.037674246
